BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;financiero;830038885.00;249684.48;459488.49;0.00;0.00;709172.97;75401.79;291697.13;0.00;0.00;9025.28;282671.85;0.00;26393.97;194330.42;0.00;0.00;23365.32;244089.71;0.00;0.00;0.00;0.00;0.00;843141.37;843141.37;0.00;0.00;0.00;0.00;2154477.70;538652.74;32781.90;23285.76;56067.66;3879729.32;380208.10;316480.99;696689.09;110137.92;49565.87;0.00;9301.42;0.00;58867.29;0.00;0.00;0.00;5340144.01;7494621.71;48743.22;2002286.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.11;88.11;57335.95;67139.84;32612.27;0.00;0.00;38063.66;38063.66;0.00;2246269.81;11349.14;3349446.82;85175.55;0.00;0.00;0.00;209550.91;0.00;0.00;3655522.41;5901792.22;2509.11;432245.80;2356.43;0.00;432398.48;404759.39;318541.02;0.00;0.00;0.00;391230.61;0.00;45899.99;1592829.49;7494621.71
2019.00;financiero;830038885.00;0.00;12035.00;0.00;0.00;12035.00;8931.71;50436.88;0.00;0.00;0.00;50436.88;0.00;0.00;3467.05;0.00;0.00;389.95;3856.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75260.58;1863991.95;0.00;33.27;33.27;130570.76;0.00;722.28;722.28;0.00;0.00;0.00;458.82;0.00;458.82;0.00;0.00;0.00;1995777.08;2071037.66;164.24;72611.97;0.00;0.00;0.00;0.00;0.00;1258.96;2071.55;0.00;0.00;3330.51;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76115.33;0.00;275396.01;81602.31;0.00;0.00;0.00;6681.88;0.00;0.00;363680.20;439795.53;6566.09;282461.51;6686.68;0.00;282340.92;53399.27;903994.71;0.00;0.00;0.00;391507.23;0.00;0.00;1631242.13;2071037.66
2018.00;financiero;830038885.00;0.00;32505.46;0.00;0.00;32505.46;0.00;63067.31;0.00;0.00;0.00;63067.31;0.00;0.00;4713.39;0.00;0.00;236.92;4950.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100523.08;1670442.83;0.00;9240.89;9240.89;88621.62;0.00;1522.75;1522.75;0.00;0.00;0.00;413.26;0.00;413.26;0.00;0.00;0.00;1770241.34;1870764.42;2904.65;22656.88;0.00;0.00;0.00;0.00;0.00;1218.54;3361.12;0.00;0.00;4579.66;4.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30145.66;0.00;263659.52;74871.38;0.00;0.00;0.00;6563.98;0.00;0.00;345094.88;375240.54;6664.50;262136.71;6043.25;0.00;262757.95;54133.41;723562.49;0.00;0.00;0.00;455070.03;0.00;0.00;1495523.88;1870764.42
2017.00;financiero;830038885.00;16.17;2365.93;85.29;3050.47;5517.85;13.69;433.08;0.00;0.00;0.00;433.08;0.00;0.00;1762.70;317.17;0.00;169447.43;171527.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;228.38;0.00;0.00;228.38;177720.31;1563231.69;0.00;0.00;637.20;29549.76;0.00;0.00;2392.89;0.00;0.00;0.00;0.00;0.00;305.66;0.00;0.00;0.00;1596117.20;1773837.51;96509.78;0.00;7381.62;615.13;0.00;41.55;9.31;0.00;0.00;870.33;719.02;9636.95;4005.99;1183.46;1982.79;0.00;0.00;0.00;0.00;0.00;113318.96;349629.21;0.00;2663.78;0.00;0.00;78166.22;2772.37;0.00;0.00;433231.59;546550.55;6664.50;0.00;0.00;0.00;6664.50;256186.66;605740.27;0.00;0.00;13410.72;372106.25;0.00;0.00;1227286.96;1773837.51
2016.00;financiero;830038885.00;13.27;831.89;111.61;2.30;959.06;46810.07;5.97;0.00;0.00;0.00;5.97;0.00;0.00;823.47;255.42;0.00;23908.02;24986.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72762.01;1668367.94;0.00;0.00;891.37;7755.08;0.00;0.00;3347.90;0.00;0.00;0.00;0.00;0.00;63369.66;0.00;0.00;0.00;1743731.95;1816493.96;99847.30;0.00;7258.15;502.91;8861.92;13.27;8.73;188.62;0.00;6891.37;27793.25;51518.22;1048.45;893.61;615.00;0.00;0.00;0.00;0.00;0.00;153922.58;287519.11;0.00;3860.00;0.00;0.00;72896.47;2159.35;0.00;0.00;366434.93;520357.51;6664.50;0.00;0.00;0.00;6664.50;100657.29;619169.28;0.00;262136.71;81802.31;389311.00;0.00;0.00;1296136.45;1816493.96
2015.00;financiero;830038885.00;18.83;2695.58;0.00;0.00;2714.40;6645.23;0.00;19020.07;0.00;0.00;19020.07;0.00;0.00;1384.91;0.00;0.00;7943.61;9328.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37708.22;1643487.62;0.00;0.00;49909.16;9140.55;0.00;0.00;4824.99;0.00;0.00;0.00;0.00;0.00;45087.82;0.00;0.00;0.00;1752450.14;1790158.35;143639.55;0.00;0.00;0.00;12661.08;0.00;0.00;1145.14;0.00;0.00;17539.02;31345.23;2731.41;0.00;61.00;0.00;0.00;0.00;0.00;0.00;177777.19;293956.85;0.00;6637.10;1245.33;0.00;18265.74;0.00;0.00;0.00;320105.01;497882.20;6664.50;0.00;0.00;0.00;6664.50;254587.98;660353.08;0.00;0.00;9414.03;361256.75;0.00;0.00;1292276.33;1790158.53
2014.00;financiero;830038885.00;0.00;634.71;0.00;0.00;634.71;1746.19;0.00;10292.04;0.00;0.00;10292.04;0.00;955.03;0.00;0.00;0.00;38702.06;39657.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.24;0.00;78.24;52408.27;1492786.04;0.00;0.00;30731.14;14983.27;0.00;0.00;72626.83;1062.42;0.00;0.00;0.00;0.00;150.67;18990.17;9449.83;28440.00;1640780.37;1693188.64;67469.51;0.00;724.65;0.00;3255.03;16.30;11.78;0.00;0.00;0.00;7236.70;11244.46;1982.77;1179.68;189.88;0.00;0.00;355.69;355.69;0.00;82421.99;153737.21;0.00;8124.80;0.00;0.00;30501.85;0.00;0.00;0.00;192363.86;274785.85;6664.50;0.00;0.00;0.00;6664.50;585073.81;498910.77;1238993.47;0.00;78780.75;1018460.52;28439.99;0.00;1418402.77;1693188.62
2013.00;financiero;830038885.00;17.18;903.00;1025.46;0.00;1945.64;1332783.19;0.00;0.00;60.14;2751.72;2691.58;5245.24;750.50;4265.68;915.01;0.00;84497.98;95674.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;751.30;1265.57;0.00;2016.87;1429728.54;0.00;0.00;0.00;0.00;10836.54;0.00;0.00;74141.12;0.00;0.00;0.00;0.00;0.00;150.67;128407.57;8670.64;137078.21;222206.54;1651935.07;37.13;0.00;3341.82;266.64;7430.25;0.00;15.94;149.44;0.00;77059.09;0.00;88263.18;3158.67;913.27;6758.13;0.00;4849.30;355.69;5204.99;0.00;104335.36;175775.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;175775.61;280110.96;6664.50;0.00;0.00;0.00;6664.50;497313.45;488800.21;1238993.47;0.00;21434.79;1018460.52;137078.21;0.00;1371824.11;1651935.07
2012.00;financiero;830038885.00;0.00;4202.70;0.00;0.00;4202.70;90288.27;0.00;0.00;0.00;0.00;0.00;6801.22;0.00;0.00;0.00;0.00;61789.13;68590.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;741.41;0.00;741.41;163822.72;1274616.81;0.00;0.00;35406.12;10820.97;0.00;0.00;76242.72;4001.14;0.00;0.00;0.00;0.00;150.68;165031.35;7456.28;172487.63;1573726.07;1737548.79;214553.28;0.00;0.00;0.00;1757.52;0.00;10.73;0.00;0.00;0.00;18842.50;20610.75;1042.46;687.40;6758.28;0.00;0.00;5242.61;5242.61;0.00;248894.78;0.00;0.00;101919.34;664.58;0.00;0.00;0.00;0.00;0.00;102583.92;351478.70;6664.50;0.00;0.00;0.00;6664.50;486580.31;480108.29;1238993.47;0.00;19696.42;1018460.52;172487.63;0.00;1386070.09;1737548.79
2011.00;financiero;830038885.00;10.23;830.26;1054.05;0.00;1894.53;239.66;0.00;0.00;0.00;0.00;0.00;0.00;35.69;3637.02;287.81;0.00;15620.54;19581.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;884.80;0.00;0.00;884.80;22600.04;1284018.72;0.00;0.00;7709.58;9490.64;0.00;0.00;87986.45;3009.94;0.00;0.00;0.00;0.00;150.67;375573.67;4785.42;380359.09;1772725.09;1795325.13;123799.73;0.00;2783.94;168.28;0.00;0.00;8.37;95.48;0.00;295.27;519287.87;522639.21;2448.03;524.36;4019.55;0.00;30264.12;376.86;30640.97;0.00;684071.85;35000.00;0.00;82792.57;0.00;0.00;0.00;0.00;0.00;0.00;117792.57;801864.42;4776.75;0.00;0.00;0.00;4776.75;424704.68;114332.14;1043327.58;0.00;40791.26;1014830.79;380359.09;0.00;993460.71;1795325.13
