BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;financiero;811012271.00;9.00;438145.00;0.00;0.00;438154.00;966724.00;81851.00;0.00;0.00;0.00;81851.00;0.00;49.00;1356.00;0.00;0.00;116810.00;118215.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1604944.00;28852283.00;0.00;0.00;0.00;22877.00;0.00;0.00;0.00;81070.00;0.00;0.00;416.00;0.00;416.00;0.00;0.00;0.00;28956646.00;30561590.00;758836.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;212901.00;212901.00;0.00;19291.00;3470.00;0.00;0.00;460847.00;460847.00;4995267.00;6450612.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6450612.00;109121.00;3290767.00;0.00;0.00;3399888.00;0.00;6954122.00;0.00;0.00;579969.00;11834280.00;0.00;1342719.00;24110978.00;30561590.00
2019.00;financiero;811012271.00;7.00;3138.00;0.00;0.00;3145.00;19716.00;99461.00;0.00;0.00;0.00;99461.00;0.00;42.00;305660.00;0.00;0.00;108929.00;414631.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;244.00;0.00;0.00;244.00;537197.00;28525759.00;0.00;0.00;0.00;3413.00;0.00;0.00;0.00;62961.00;0.00;0.00;0.00;0.00;20742.00;0.00;0.00;0.00;28612875.00;29150072.00;848773.00;3897.00;0.00;1121.00;0.00;0.00;0.00;0.00;0.00;0.00;4733657.00;4734778.00;2765.00;12250.00;3470.00;0.00;0.00;0.00;0.00;0.00;5605933.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5605933.00;109121.00;0.00;0.00;0.00;109121.00;3290767.00;6390905.00;0.00;0.00;932190.00;12821156.00;0.00;0.00;23544139.00;29150072.00
2018.00;financiero;811012271.00;16.00;9225.00;0.00;0.00;9241.00;13717.00;6121.00;0.00;0.00;0.00;6121.00;101569.00;0.00;85316.00;272.00;0.00;148061.00;335218.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;364297.00;28384493.00;0.00;0.00;0.00;25178.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28409671.00;28773968.00;1004140.00;120585.00;0.00;0.00;4549684.00;0.00;0.00;0.00;0.00;0.00;0.00;4549684.00;0.00;20698.00;3470.00;0.00;0.00;0.00;0.00;0.00;5698577.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5698577.00;109121.00;3290767.00;0.00;0.00;3399888.00;0.00;6062398.00;0.00;0.00;648593.00;12964512.00;0.00;0.00;23075391.00;28773968.00
2017.00;financiero;811012271.00;200.00;297.00;57931.00;10870.00;69298.00;94338.00;19824.00;0.00;0.00;0.00;19824.00;0.00;0.00;0.00;0.00;0.00;39694.00;39694.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;223154.00;27514666.00;0.00;0.00;0.00;25984.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27540650.00;27763804.00;1216979.00;1778.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12909.00;12909.00;33338.00;34871.00;205035.00;0.00;0.00;1664427.00;1664427.00;0.00;3169337.00;1779793.00;0.00;0.00;0.00;0.00;0.00;39554.00;0.00;0.00;1819347.00;4988684.00;109121.00;0.00;0.00;0.00;109121.00;3290767.00;5608777.00;0.00;0.00;755085.00;13011370.00;0.00;0.00;22775120.00;27763804.00
2016.00;financiero;811012271.00;7.00;335.00;286801.00;28112.00;315255.00;282805.00;0.00;767.00;0.00;0.00;767.00;99899.00;0.00;61291.00;0.00;0.00;246.00;161436.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;760263.00;25286654.00;0.00;0.00;0.00;40176.00;0.00;0.00;0.00;47412.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25374242.00;26134505.00;1311689.00;643.00;0.00;0.00;1727010.00;0.00;0.00;0.00;0.00;33634.00;2366.00;1763010.00;123394.00;0.00;298390.00;113693.00;0.00;0.00;0.00;986781.00;4597600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4597600.00;107882.00;0.00;0.00;0.00;107882.00;0.00;5059076.00;0.00;3307663.00;835481.00;12226803.00;0.00;0.00;21536905.00;26134505.00
2015.00;financiero;811012271.00;9.00;6638.00;190931.00;23650.00;221228.00;206814.00;0.00;176.00;0.00;0.00;176.00;86941.00;0.00;25021.00;0.00;0.00;242.00;112204.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;540422.00;23344771.00;0.00;0.00;0.00;17451.00;0.00;0.00;72.00;41594.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23403888.00;23944310.00;726418.00;325.00;0.00;0.00;88976.00;0.00;0.00;0.00;0.00;60123.00;1085.00;150184.00;46536.00;0.00;276627.00;124614.00;0.00;0.00;0.00;1109673.00;2434377.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2434377.00;107882.00;0.00;0.00;0.00;107882.00;3307663.00;4602459.00;0.00;0.00;723988.00;12767941.00;0.00;0.00;21509933.00;23944310.00
2014.00;financiero;811012271.00;0.00;3806.33;0.00;0.00;3806.33;2700.20;0.00;0.00;0.00;0.00;0.00;0.00;18.85;0.00;0.00;0.00;206497.06;206515.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;213022.44;11565863.59;0.00;0.00;0.00;17534.77;0.00;0.00;1913.87;0.00;0.00;0.00;0.00;0.00;174.49;12010962.55;0.00;12010962.55;23596449.27;23809471.71;7797.54;442.98;0.00;0.00;67623.59;18.21;2.06;0.00;0.00;0.00;8807.52;76451.38;0.00;597.57;89922.61;31702.26;0.00;0.00;0.00;0.00;206914.34;0.00;0.00;0.00;0.00;0.00;0.00;165.06;0.00;900000.00;900165.06;1107079.40;107882.29;0.00;0.00;0.00;107882.29;4786451.65;4177865.95;947329.93;0.00;671899.93;0.00;12010962.55;0.00;22702392.30;23809471.70
2013.00;financiero;811012271.00;3.38;505.94;200835.11;0.00;201344.43;9937685.17;0.00;57.03;0.00;0.00;57.03;0.00;90.10;50023.59;0.00;0.00;90477.22;140590.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10279677.53;0.00;0.00;0.00;0.00;1224.74;0.00;0.00;1989.21;0.00;0.00;0.00;0.00;0.00;174.49;10767234.42;0.00;10767234.42;10770622.86;21050300.39;20008.78;1049.88;4140.00;331.27;92816.18;28.11;2.08;400.32;0.00;4033.55;0.00;101751.50;2150.17;457.51;64930.26;29437.78;0.00;0.00;0.00;0.00;219785.89;292996.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;250000.00;542996.26;762782.15;107882.29;0.00;0.00;0.00;107882.29;4027207.51;3656070.19;947329.93;0.00;781793.90;0.00;10767234.42;0.00;20287518.25;21050300.39
2012.00;financiero;811012271.00;0.00;517.98;0.00;0.00;517.98;88033.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;113504.83;113504.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;202055.88;9102545.87;0.00;0.00;0.00;622.23;0.00;0.00;2064.56;0.00;0.00;0.00;0.00;0.00;82.29;12372807.06;0.00;12372807.06;21478121.99;21680177.88;471869.38;596.10;0.00;0.00;89013.36;124.17;10.33;0.00;0.00;0.00;11313.07;100460.92;4300.34;390.57;33794.20;26741.37;0.00;0.00;0.00;0.00;638152.88;0.00;0.00;0.00;0.00;0.00;0.00;165.06;0.00;250000.00;250165.06;888317.94;107882.29;0.00;0.00;0.00;107882.29;3441090.25;3376650.90;947329.93;0.00;546099.50;0.00;12372807.06;0.00;20791859.93;21680177.88
2011.00;financiero;811012271.00;2.46;7127.02;265296.57;0.00;272426.04;20604.16;0.00;643720.61;0.00;0.00;643720.61;0.00;0.00;17351.93;0.00;0.00;251638.74;268990.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;405.34;64911.86;0.00;65317.21;1271058.68;9714525.72;0.00;0.00;0.00;480.16;0.00;0.00;2184.43;0.00;0.00;0.00;0.00;0.00;82.29;10602066.34;0.00;10602066.34;20319338.94;21590397.62;2362334.46;1776.31;7621.74;1095.15;0.00;310.54;0.00;176.14;0.00;30.93;69575.49;78809.97;6450.51;366.25;16719.36;9308.72;0.00;0.00;0.00;0.00;2475765.58;0.00;0.00;0.00;0.00;0.00;0.00;165.06;0.00;250000.00;250165.06;2725930.64;107882.29;0.00;0.00;0.00;107882.29;3575397.45;3299055.62;947329.93;0.00;332735.35;0.00;10602066.34;0.00;18864466.98;21590397.62
