BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;financiero;860069163.00;3110.38;25594.73;37766.47;0.00;66471.58;11783.06;110875.95;0.00;0.00;1972.40;108903.54;0.00;304.34;17817.89;0.00;0.00;5792.21;23914.45;0.00;0.00;0.00;0.00;0.00;92158.37;92158.37;0.00;0.00;0.00;0.00;303230.99;12520.33;0.00;260.45;260.45;96663.86;0.00;2119.79;2119.79;856.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112420.78;415651.77;19886.28;88463.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5577.12;2760.38;0.00;0.00;0.00;40622.62;40622.62;0.00;157310.23;52370.68;0.00;886.84;0.00;0.00;0.00;3121.38;30801.78;0.00;87180.67;244490.90;144.21;0.00;0.00;0.00;144.21;6489.30;55470.23;972.86;0.00;0.00;96725.47;0.00;11358.80;171160.87;415651.77
2019.00;financiero;860069163.00;0.00;21.28;0.00;0.00;21.28;0.98;3463.92;0.00;0.00;0.00;3463.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3486.19;142113.00;0.00;0.00;0.00;5770.82;0.00;7.50;7.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;147891.32;151377.51;0.00;5025.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.23;18.23;628.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5672.80;0.00;0.00;0.00;0.00;0.00;0.00;19.07;0.00;0.00;19.07;5691.87;144.21;0.00;0.00;0.00;144.21;733.69;51578.84;8555.84;0.00;0.00;84673.06;0.00;0.00;145685.64;151377.51
2018.00;financiero;860069163.00;0.00;1205.51;0.00;0.00;1205.51;10.26;2598.04;0.00;0.00;0.00;2598.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3813.80;136435.43;0.00;0.00;0.00;30015.80;0.00;7.50;7.50;273.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;166731.81;170545.61;0.00;16646.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.26;0.00;100.26;1450.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18197.51;12363.16;0.00;0.00;0.00;0.00;0.00;302.89;0.00;0.00;12666.05;30863.56;144.21;0.00;0.00;0.00;144.21;5654.31;37904.67;8390.56;0.00;0.00;87588.30;0.00;0.00;139682.05;170545.61
2017.00;financiero;860069163.00;0.20;27.09;0.00;0.00;27.29;0.00;1601.91;0.00;0.00;0.00;1601.91;0.00;11.69;0.00;0.00;0.00;0.00;11.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1640.88;135713.38;0.00;0.00;0.00;40010.44;0.00;7.50;7.50;901.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;176632.85;178273.74;2325.00;8708.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1146.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12179.93;10017.71;0.00;0.00;0.00;0.00;0.00;1743.63;0.00;0.00;11761.35;23941.27;144.21;0.00;0.00;0.00;144.21;11790.75;60884.49;7136.28;0.00;0.00;74376.74;0.00;0.00;154332.46;178273.74
2016.00;financiero;860069163.00;0.00;688.76;0.00;0.00;688.76;0.00;2010.76;0.00;0.00;0.00;2010.76;0.00;0.00;0.00;0.00;0.00;16.42;16.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2715.95;128007.47;0.00;0.00;0.00;42414.05;0.00;7.50;7.50;0.00;0.00;1528.78;0.00;0.00;1528.78;0.00;0.00;0.00;171957.79;174673.74;2292.00;8214.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;465.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10971.49;10876.56;0.00;0.00;0.00;0.00;0.00;2468.00;0.00;0.00;13344.55;24316.04;144.21;0.00;0.00;0.00;144.21;9143.68;56035.28;773.38;0.00;0.00;84261.15;0.00;0.00;150357.71;174673.74
2015.00;financiero;860069163.00;0.00;127.30;0.00;0.00;127.30;0.00;7442.22;0.00;0.00;0.00;7442.22;0.00;0.00;0.00;0.00;0.00;13.60;13.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7583.12;119348.70;0.00;0.00;0.00;42737.99;0.00;7.50;7.50;2170.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;164264.41;171847.52;4329.25;5318.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;196.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9843.79;12423.03;1845.00;0.00;0.00;0.00;0.00;5492.25;0.00;0.00;19760.29;29604.07;144.21;0.00;0.00;0.00;144.21;14729.46;44579.94;0.00;0.00;10395.60;72394.24;0.00;0.00;142243.45;171847.52
2014.00;financiero;860069163.00;0.00;48.89;0.00;0.00;48.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6297.82;220.11;0.00;0.00;6337.46;12855.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12904.28;97114.64;0.00;0.00;0.00;14446.92;0.00;0.00;7.50;0.00;0.00;0.00;0.00;0.00;0.00;5518.27;2161.66;7679.93;119248.99;132153.26;8613.70;0.00;2579.97;25.02;0.00;0.55;0.00;0.00;0.00;0.00;7746.06;10351.59;527.20;0.00;25.19;0.00;0.00;27.14;27.14;0.00;19544.83;12826.72;0.00;3893.76;0.00;0.00;0.00;87.82;0.00;0.00;16808.29;36353.13;144.21;0.00;0.00;0.00;144.21;6255.20;34152.13;16325.96;0.00;17877.56;13365.15;7679.93;0.00;95800.14;132153.26
2013.00;financiero;860069163.00;0.00;480.76;558.78;0.00;1039.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;481.06;29.21;0.00;0.00;3831.06;4341.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5380.87;78897.37;0.00;0.00;6301.23;7720.23;0.00;0.00;7.50;40.26;0.00;0.00;0.00;0.00;0.00;25278.86;2161.66;27440.53;120407.12;125787.99;6000.00;0.00;1394.91;13.29;0.00;0.00;0.21;0.00;0.00;0.00;6955.00;8363.41;236.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14600.07;7688.43;0.00;0.00;0.00;0.00;0.00;94.29;0.00;0.00;7782.72;22382.79;2682.60;0.00;0.00;0.00;2682.60;5665.57;40862.73;16325.96;0.00;10427.82;0.00;27440.53;0.00;103405.20;125787.99
2012.00;financiero;860069163.00;0.00;263.91;0.00;0.00;263.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;238.47;28.24;0.00;0.00;2547.88;2814.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3078.50;77051.23;0.00;0.00;0.00;3025.50;0.00;0.00;0.00;147.47;0.00;0.00;0.00;0.00;0.00;25288.11;6515.22;31803.34;112027.54;115106.04;6000.00;0.00;10130.63;11.25;0.00;0.00;0.92;0.00;0.00;0.00;132.43;10275.24;247.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16522.56;0.00;0.00;0.00;0.00;0.00;0.00;94.29;0.00;0.00;94.29;16616.85;2682.60;0.00;0.00;0.00;2682.60;6264.56;31390.71;16325.96;0.00;5794.71;4227.32;31803.34;0.00;98489.19;115106.04
2011.00;financiero;860069163.00;0.00;879.10;0.00;0.00;879.10;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;68.27;0.00;0.00;3112.56;3180.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4063.23;70208.88;0.00;0.00;0.00;2811.08;0.00;0.00;0.00;254.68;0.00;0.00;0.00;0.00;0.00;25286.92;6269.01;31555.93;104830.56;108893.79;7000.00;0.00;9654.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9654.59;343.00;0.00;0.00;0.00;250.00;0.00;250.00;0.00;17247.59;0.00;0.00;0.00;0.00;0.00;0.00;94.29;0.00;0.00;94.29;17341.88;2682.60;0.00;0.00;0.00;2682.60;4084.81;32675.30;16325.96;0.00;4227.32;0.00;31555.92;0.00;91551.91;108893.79
