BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;811001259;0;2.127,26;0;-;2.127,26;1.019,87;9.019,32;-;-;295,95;8.723,37;0;0;1.416,66;-;0;362,2;1.778,87;-;-;-;-;-;0;0;-;-;-;-;13.649,37;0;0;0;0;131,88;0;0;0;168,4;0;0;1.770,25;0;1.770,25;-;-;-;2.070,53;15.719,90;0;2.743,61;38,88;-;-;-;-;-;0;-;-;38,88;698,28;0;362,81;-;-;7.077,25;7.077,25;-;10.920,84;0;0;0;0;0;-;3,84;0;-;3,84;10.924,68;1.000,00;0;0;-;1.000,00;0;1.053,40;0;-;-;2.741,82;-;0;4.795,22;15.719,90
2019;811001259;-;3.308,95;-;-;3.308,95;0;12.086,61;-;-;-;12.086,61;-;0;1.590,04;-;0;242,23;1.832,27;-;-;-;-;-;0;0;-;-;-;-;17.227,82;1.483,00;0;0;0;2.036,72;0;0;0;16,8;0;0;0;0;0;-;-;-;3.536,51;20.764,33;0;3.508,66;-;-;-;-;-;52,5;181,4;-;9.795,66;10.029,57;792,31;-;-;-;-;-;-;-;14.330,54;0;0;0;0;-;-;300,82;0;-;300,82;14.631,35;1.000,00;0;0;-;1.000,00;0;2.225,52;0;-;-;2.907,45;-;0;6.132,98;20.764,33
2018;811001259;-;3.208,35;-;-;3.208,35;222,85;9.799,80;-;-;-;9.799,80;-;0;1.229,37;-;0;0;1.229,37;-;-;-;-;-;0;0;-;-;-;-;14.460,37;3.378,48;0;0;0;2.082,62;0;0;0;53,31;0;0;0;0;0;-;-;-;5.514,41;19.974,78;0;3.118,59;-;-;-;-;-;0;0;-;8.612,74;8.612,74;838,2;-;-;-;-;-;-;-;12.569,53;0;0;0;0;-;-;327,72;0;-;327,72;12.897,25;1.000,00;0;0;-;1.000,00;0;2.757,98;0;-;-;3.319,55;-;0;7.077,54;19.974,78
2017;811001259;1,23;1.172,53;-;-;1.173,76;376,07;12.783,55;-;-;-;12.783,55;0;0;2.563,59;-;0;158,12;2.721,71;-;-;-;-;-;0;0;-;-;-;-;17.055,10;0;0;0;0;2.065,61;0;0;0;0;0;0;274,5;0;274,5;-;-;-;2.340,11;19.395,20;0;6.179,06;4.631,78;-;-;-;-;0;0;-;0;4.631,78;1.931,70;-;-;-;-;-;-;-;12.742,54;0;0;-;0;0;0;304,76;0;-;304,76;13.047,30;1.000,00;0;0;-;1.000,00;0;2.576,63;0;-;-;2.771,27;-;0;6.347,90;19.395,20
2016;811001259;-;3.482,51;-;-;3.482,51;0;9.555,47;-;-;-;9.555,47;-;0;2.353,73;-;0;58,35;2.412,08;-;-;-;-;-;0;0;-;-;-;-;15.450,06;215,15;0;0;0;2.077,88;0;0;0;0;0;0;9,72;0;9,72;-;-;-;2.302,74;17.752,80;0;3.911,67;0;-;-;-;-;0;0;6.273,54;0;6.273,54;1.499,51;-;-;-;-;-;-;-;11.684,72;0;0;0;0;-;-;139,44;0;-;139,44;11.824,16;1.000,00;0;0;-;1.000,00;0;2.336,43;0;-;-;2.592,21;-;0;5.928,64;17.752,80
2015;811001259;4,33;2.366,29;132,95;0;2.503,57;48,1;5.892,78;9.350,08;2,2;302,47;14.942,58;0;14,9;2.409,72;27,56;-;953,09;3.405,28;0;0;0;0;0;0;0;0;0;0;0;20.899,52;72,6;-;-;0;343,96;-;-;0;0;-;-;-;-;6,34;122,11;1.903,09;2.025,20;2.448,10;23.347,63;0;0;4.966,19;165,25;0;6,72;14,31;133,04;-;1.687,77;660,83;7.634,10;1.582,65;896,39;0;0;2.992,87;3.578,36;6.571,23;0;16.684,38;0;0;0;0;0;0;0;0;0;0;16.684,38;1.000,00;-;-;0;1.000,00;0;2.782,89;451,45;0;403,71;0;2.025,20;-;6.663,25;23.347,63
2014;811001259;9,06;2.418,57;207,06;0;2.634,69;130,62;5.297,03;27.869,66;13,9;297,53;32.883,07;0;4,33;2.594,20;43,75;-;1.362,61;4.004,88;0;0;0;0;0;0;0;0;0;0;0;39.653,26;119,75;-;-;0;479,75;-;-;0,68;0;-;-;-;-;7,17;83,73;802,64;886,37;1.493,73;41.146,99;0;0;7.310,20;201,31;0;12,82;9,26;63,94;-;18.886,61;745,27;27.229,42;1.488,19;799,89;0;0;2.845,18;3.578,36;6.423,54;0;35.941,04;0;0;0;0;0;0;0;0;0;0;35.941,04;1.000,00;-;-;0;1.000,00;0;2.527,17;451,45;0;340,97;0;886,37;-;5.205,95;41.146,99
2013;811001259;6,32;764,51;2.892,51;0;3.663,34;124,77;6.366,13;17.275,97;13,9;225,73;23.430,27;0;31,53;2.359,19;46,19;-;1.735,38;4.172,29;0;0;0;0;0;0;0;0;0;0;0;31.390,67;119,75;-;-;0;551,25;-;-;0;150,75;-;-;-;-;7,24;107,93;811,12;919,06;1.748,04;33.138,71;700;0;6.114,91;243,38;0;4,76;15,78;56;-;10.707,09;2.899,79;20.041,70;1.344,81;767,46;0;0;1.808,71;3.578,36;5.387,07;0;28.241,04;0;0;0;0;0;0;0;0;0;0;28.241,04;1.000,00;-;-;0;1.000,00;0;2.174,95;451,45;0;352,22;0;919,05;-;4.897,67;33.138,71
2012;811001259;15,83;799,73;176,31;0;991,86;143,41;5.437,43;1.940,72;0;130,99;7.247,15;0;6,21;2.436,72;56,55;-;1.260,64;3.760,11;0;0;0;0;0;0;0;0;0;0;0;12.142,54;109,33;-;-;0;710,05;-;-;7,74;28,09;-;-;-;-;11,97;81,39;692,25;773,64;1.640,81;13.783,34;0;0;3.384,04;220,12;0;19,34;17,42;112,08;-;1.169,23;1.734,07;6.656,29;563,81;722,28;0;0;1.261,52;6,57;1.268,09;0;9.210,48;0;0;0;0;0;0;0;0;0;0;9.210,48;1.000,00;-;-;0;1.000,00;0;1.656,46;451,45;0;691,32;0;773,64;-;4.572,86;13.783,34
2011;811001259;34,99;1.380,95;485,24;0;1.901,18;303,3;6.309,76;3.167,60;0;94,65;9.382,71;0;16,59;2.281,10;56,48;-;1.162,32;3.516,49;0;0;0;0;0;0;0;0;0;0;0;15.103,67;134,39;-;-;0;852,63;-;-;0;0;-;-;-;-;15,65;77,17;221,37;298,54;1.301,21;16.404,88;0;0;5.129,61;53,12;0;21,29;19,07;108,68;-;1.319,55;2.159,84;8.811,16;864,39;628,68;83,95;0;2.421,60;5,3;2.426,90;0;12.815,07;0;0;0;0;0;0;0;0;0;0;12.815,07;1.000,00;-;-;0;1.000,00;0;1.106,36;451,45;0;733,47;0;298,54;-;3.589,81;16.404,88
