BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;830003960;6,5;1.679,33;0;-;1.685,83;3.169,89;1.787,78;-;-;12,61;1.775,17;0;3.855,34;1.101,94;-;0;73,92;5.031,20;-;-;-;-;-;0;0;-;-;-;-;11.662,08;0;0;0;0;2.968,17;0;0;0;40,39;0;0;0;0;0;-;-;-;3.008,55;14.670,64;157,71;8.150,48;0;-;-;-;-;-;0;-;-;0;435,78;708,77;0;-;-;0;0;-;9.452,74;0;0;0;0;0;-;162,4;0;-;162,4;9.615,14;903,74;0;0;-;903,74;0;507,89;0;-;-;3.643,87;-;0;5.055,49;14.670,64
2019;830003960;-;3.214,49;-;-;3.214,49;0;2.335,54;-;-;-;2.335,54;-;0;0;-;0;4.174,46;4.174,46;-;-;-;-;-;0;0;-;-;-;-;9.724,49;0;0;0;0;3.027,24;0;0;0;38,3;0;0;0;0;0;-;-;-;3.065,54;12.790,03;216,2;7.098,56;-;-;-;-;-;702,73;0;-;0;702,73;465,17;-;-;-;-;-;-;-;8.482,66;0;0;0;151,33;-;-;0;0;-;151,33;8.633,99;903,74;0;0;-;903,74;0;507,89;0;-;-;2.744,42;-;0;4.156,05;12.790,03
2018;830003960;-;1.750,55;-;-;1.750,55;0;2.502,05;-;-;-;2.502,05;-;0;0;-;0;5.746,53;5.746,53;-;-;-;-;-;0;0;-;-;-;-;9.999,13;0;0;0;0;2.923,77;0;0;0;55,71;0;0;0;0;0;-;-;-;2.979,47;12.978,61;85,56;7.950,01;-;-;-;-;-;720,51;0;-;0;720,51;465,43;-;-;-;-;-;-;-;9.221,50;0;0;0;224,52;-;-;0;0;-;224,52;9.446,02;903,74;0;0;-;903,74;0;507,89;0;-;-;2.120,96;-;0;3.532,58;12.978,61
2017;830003960;5,65;2.631,20;-;-;2.636,85;0;1.794,99;-;-;-;1.794,99;0;0;0;-;0;3.476,82;3.476,82;-;-;-;-;-;0;0;-;-;-;-;7.908,67;0;0;0;0;2.887,86;0;0;0;43,1;0;0;0;0;0;-;-;-;2.930,95;10.839,62;0;6.116,25;0;-;-;-;-;584,04;0;-;0;584,04;377,69;-;-;-;-;-;-;-;7.077,97;0;0;-;142,66;0;0;0;0;-;142,66;7.220,63;903,74;0;0;-;903,74;0;507,89;0;-;-;2.207,36;-;0;3.618,99;10.839,62
2016;830003960;-;3.308,90;-;-;3.308,90;0;1.977,21;-;-;-;1.977,21;-;0;0;-;0;4.488,88;4.488,88;-;-;-;-;-;0;0;-;-;-;-;9.774,99;0;0;0;0;2.879,84;0;0;0;0;0;0;0;0;0;-;-;-;2.879,84;12.654,83;0;7.371,21;-;-;-;-;-;537,14;0;-;0;537,14;542,94;-;-;-;-;-;-;-;8.451,29;0;0;0;103,23;-;-;0;0;-;103,23;8.554,51;903,74;0;0;-;903,74;0;507,89;0;-;-;2.688,69;-;0;4.100,31;12.654,83
2015;830003960;5,65;918,06;0;311,07;1.234,78;546,22;1.388,92;0;0;19,11;1.369,82;0;3.807,73;685,97;5,12;-;177,57;4.676,39;0;0;0;0;0;0;0;0;0;0;0;7.827,20;0;-;-;0;1.613,71;-;-;0;0;-;-;-;-;0;0;1.285,96;1.285,96;2.899,66;10.726,87;4,04;0;517,23;89,67;0;5,98;1,39;37,02;-;45,75;887,12;1.584,16;318,26;377,54;0;0;0;0;0;0;2.283,99;0;0;0;0;0;0;288,84;4.574,58;0;4.863,42;7.147,41;903,74;-;-;0;903,74;0;507,89;105,85;0;776,03;0;1.285,96;-;3.579,46;10.726,87
2014;830003960;5,83;1.232,23;0;463,5;1.701,56;0;1.348,20;0;0;17,71;1.330,48;0;4.311,17;6,87;29,38;-;1.100,80;5.448,22;0;0;0;0;0;0;0;0;0;0;0;8.480,27;0;-;-;0;1.688,04;-;-;0;0;-;-;-;-;0;0;1.285,96;1.285,96;2.973,99;11.454,26;0;0;974,81;79,55;0;5,14;1,49;35,35;-;39,57;909,22;2.045,12;260,41;353,3;0;0;0;0;0;0;2.658,82;0;0;0;0;0;0;186,63;5.008,39;0;5.195,02;7.853,84;0;-;-;903,74;903,74;0;419,9;110,95;0;879,88;0;1.285,96;-;3.600,42;11.454,26
2013;830003960;5,77;1.024,86;0;205,22;1.235,85;0;1.125,81;0;0;11,82;1.113,99;0;3.134,40;4,94;17,69;-;753,59;3.910,62;0;0;0;0;0;0;0;0;0;0;0;6.260,46;0;-;-;0;1.748,53;-;-;0;4,26;-;-;-;-;0;0;1.285,96;1.285,96;3.038,74;9.299,20;0;0;506,09;66,9;0;4,75;2,51;64,91;-;43,32;523,39;1.211,87;290,32;332,29;0;0;0;0;0;0;1.834,48;0;0;0;0;0;0;165,92;3.903,75;0;4.069,67;5.904,14;0;-;-;903,74;903,74;0;240,02;115,18;0;850,16;0;1.285,96;-;3.395,06;9.299,20
2012;830003960;5,77;1.060,55;0;438,55;1.504,87;0;1.118,06;0;0;8,36;1.109,70;0;2.363,45;7,85;13,89;-;455,59;2.840,78;0;0;0;0;0;0;0;0;0;0;0;5.455,35;0;-;-;0;1.862,13;-;-;0;26,18;-;-;-;-;0;0;1.285,96;1.285,96;3.174,26;8.629,62;0;0;1.098,38;74,51;0;16,76;3,61;54,43;-;32,54;170,21;1.450,44;160,64;309,68;0;0;0;0;0;0;1.920,76;0;0;0;0;0;0;363,86;2.847,25;0;3.211,10;5.131,86;0;-;-;903,74;903,74;0;240,02;119,42;0;948,62;0;1.285,95;-;3.497,75;8.629,62
2011;830003960;5,34;715,09;0;676,51;1.396,94;0;728,36;0;0;5,38;722,98;0;3.276,14;7,81;12,87;-;364,92;3.661,75;0;0;0;0;0;0;0;0;0;0;0;5.781,67;0;-;-;700;1.938,90;-;-;0;29,54;-;-;-;-;0;0;106,07;106,07;2.774,51;8.556,18;0;0;803,09;65,38;0;30,84;3,35;47,86;-;27,49;485,18;1.463,19;133,12;241,17;0;474,29;4.199,83;0;4.199,83;0;6.511,60;0;0;0;0;0;0;0;0;0;0;6.511,60;0;-;-;903,74;903,74;0;165,46;123,65;0;745,66;0;106,07;-;2.044,58;8.556,18
