BALANCE GENERAL;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;800039996;0;6.910,49;0;-;6.910,49;0;114.342,79;-;-;3.671,84;110.670,95;0;0;6.760,05;-;0;18.549,38;25.309,43;-;-;-;-;-;0;0;-;-;-;-;142.890,87;0;0;30.225,45;30.225,45;7.171,95;6.818,40;0;6.818,40;7.247,44;0;0;39,43;0;39,43;-;-;-;51.502,67;194.393,53;13.327,55;26.523,03;-;-;-;-;-;-;0;-;67.800,17;67.800,17;636,4;9.991,57;3.352,15;-;-;2.643,51;2.643,51;-;124.274,38;18.907,29;0;0;0;-;-;0;0;-;18.907,29;143.181,66;3.428,20;26.314,53;0;-;29.742,73;0;1.010,90;0;-;-;20.458,24;-;0;51.211,87;194.393,53
2019;800039996;-;2.602,58;-;-;2.602,58;0;115.548,97;-;-;-;115.548,97;-;0;12.503,85;-;0;318,61;12.822,46;-;-;-;-;-;0;0;-;-;-;-;130.974,00;39.727,16;0;0;0;10.923,54;6.818,40;0;6.818,40;4.561,31;0;0;29,91;0;29,91;-;-;-;62.060,33;193.034,33;27.237,68;87.813,78;-;-;-;-;-;0;2.291,66;-;1.108,13;3.399,79;770,02;-;-;-;-;-;-;-;119.221,28;0;0;0;0;-;-;0;28.682,72;-;28.682,72;147.903,99;2.833,20;26.314,53;0;-;29.147,73;0;872,53;0;-;-;15.110,07;-;0;45.130,34;193.034,33
2018;800039996;-;9.933,14;-;-;9.933,14;0;115.921,46;-;-;-;115.921,46;-;0;5.882,39;-;0;73,9;5.956,28;-;-;-;-;-;0;0;-;-;-;-;131.810,88;0,2;0;0;0;8.017,96;6.818,40;0;6.818,40;1.347,05;0;0;29,91;0;29,91;-;-;-;16.213,52;148.024,40;21.123,38;79.046,40;-;-;-;-;-;2.313,93;0;1.054,63;0;3.368,56;658,25;-;-;-;-;-;-;-;104.196,59;0;0;0;0;-;-;3.779,00;0;-;3.779,00;107.975,59;2.833,20;26.314,53;0;-;29.147,73;0;872,53;0;-;-;10.028,55;-;0;40.048,81;148.024,40
2017;800039996;1,59;7.379,57;-;-;7.381,16;0;105.504,06;-;-;-;105.504,06;0;0;7.806,75;-;0;105,75;7.912,50;-;-;-;-;-;0;0;-;-;-;-;120.797,72;0;0;0;0;11.113,40;6.818,40;0;6.818,40;1.589,37;0;0;30,11;0;30,11;-;-;-;19.551,28;140.349,00;13.428,00;80.577,39;553,84;-;-;-;-;0;2.517,01;-;0;3.070,85;622,36;-;-;-;-;-;-;-;97.698,60;0;0;-;0;0;0;2.458,51;0;-;2.458,51;100.157,11;2.833,20;26.314,53;0;-;29.147,73;0;872,53;0;-;-;10.171,63;-;0;40.191,89;140.349,00
2016;800039996;-;11.073,86;-;-;11.073,86;0;80.658,29;-;-;-;80.658,29;-;0;6.771,43;-;0;132,26;6.903,69;-;-;-;-;-;0;0;-;-;-;-;98.635,83;0,2;0;0;0;9.517,89;6.818,40;0;6.818,40;11.706,16;0;0;29,99;0;29,99;-;-;-;28.072,64;126.708,47;7.501,78;65.068,71;-;-;-;-;-;0;1.506,77;-;1.428,02;2.934,79;566,46;-;-;-;-;-;-;-;76.071,74;0;0;0;0;-;-;6.307,21;0;-;6.307,21;82.378,94;2.833,20;26.314,53;0;-;29.147,73;0;872,53;0;-;-;14.309,27;-;0;44.329,53;126.708,47
2015;800039996;-;3.306,50;-;-;3.306,50;0;86.788,20;-;-;-;86.788,20;0;0;4.498,72;-;0;405,07;4.903,79;-;-;-;-;-;0;0;-;-;-;-;94.998,48;0,2;0;0;0;10.554,95;6.818,40;0;6.818,40;13.263,82;0;0;59,11;0;59,11;-;-;-;30.696,49;125.694,97;15.872,00;60.313,09;-;-;-;-;-;0;2.320,21;-;442,75;2.762,96;512,95;-;-;-;-;0;0;-;79.460,99;0;0;0;0;-;-;6.804,30;0;-;6.804,30;86.265,29;2.833,20;26.314,53;0;-;29.147,73;0;872,53;0;-;4.696,27;4.713,15;-;0;39.429,68;125.694,97
2014;800039996;4,65;2.954,30;0;0;2.958,95;0;57.788,81;0;0;2.178,52;55.610,29;0;6,42;4.909,55;9,47;-;699,6;5.625,04;0;0;0;0;0;0;0;20,51;382,03;0;402,54;64.596,82;0,2;-;-;0;10.896,92;-;-;9.627,09;5.395,27;-;-;-;-;0;0;636,87;636,87;26.556,35;91.153,17;3.619,34;24.397,10;163,17;338,83;15.550,99;0;40,78;223,08;-;165,87;0;16.482,72;1.963,61;1.381,87;5.958,85;0;472,36;0;472,36;0;54.275,85;0;0;0;0;0;0;0;0;0;0;54.275,85;2.833,20;-;-;0;2.833,20;26.314,53;419,58;664,57;0;6.084,59;-76,03;636,87;-;36.877,31;91.153,17
2013;800039996;4,25;2.537,04;0;0;2.541,29;0;47.654,82;0;0;1.484,29;46.170,53;0;56,92;1.297,98;0;-;1.161,82;2.516,72;0;0;0;0;0;0;0;13,58;2.732,66;0;2.746,23;53.974,77;0,2;-;-;0;2.715,74;-;-;16.624,21;0;-;-;-;-;0;0;650,07;650,07;19.990,22;73.964,99;2.890,25;21.786,55;4.700,55;721,98;0;0;30,95;193,78;-;110,79;0;5.758,04;1.350,91;1.088,19;9.906,37;0;378,76;0;378,76;0;43.159,07;0;0;0;0;0;0;0;0;0;0;43.159,07;2.833,20;-;-;0;2.833,20;26.314,53;419,58;664,57;0;-2.632,45;2.556,42;650,07;-;30.805,93;73.964,99
2012;800039996;4,55;9.181,93;0;0;9.186,48;194,92;40.475,25;0;0;1.363,67;39.111,58;0;0;44,39;5,33;-;1.228,60;1.278,31;0;0;0;0;0;0;0;0;1.442,43;0;1.442,43;51.213,73;0,2;-;-;0;2.903,63;-;-;24.888,96;125,65;-;-;-;-;0;0;225,64;225,64;28.144,08;79.357,82;0;25.382,42;14.812,06;586,27;0;0;28,53;275,99;-;107,83;0;15.810,68;1.187,60;1.069,13;2.830,74;0;63,31;0;63,31;0;46.343,87;0;0;0;0;0;0;0;0;0;0;46.343,87;2.833,20;-;-;0;2.833,20;26.314,53;98,85;664,57;0;3.207,27;-330,13;225,64;-;33.013,94;79.357,82
2011;800039996;1.554,37;6.335,04;0;0;7.889,41;0;34.296,01;0;0;900,18;33.395,83;0;106,79;421,5;4,83;-;110,7;643,82;0;0;0;0;0;0;0;28,98;1.821,39;0;1.850,37;43.779,44;0,2;-;-;0;3.440,10;-;-;33.192,48;255,53;-;-;-;-;0;0,88;225,64;226,51;37.114,83;80.894,27;0;23.462,76;21.119,46;445,96;0;0;30,83;217,28;-;158,48;0;21.972,01;1.362,85;895,58;2.976,12;0;417,4;0;417,4;0;51.086,72;0;0;0;0;0;0;0;0;0;0;51.086,72;2.833,21;-;-;0;2.833,21;26.314,53;98,85;664,57;0;-1.700,47;1.370,34;226,51;-;29.807,55;80.894,27
