ESTADO DE RESULTADOS;sector;NIT;Ingresos Operacionales;Costo De Ventas Y De Prestación De Servicios;UTILIDAD BRUTA;Gastos Operacionales De Administración;Gastos Operacionales De Ventas;Otras ganancias (pérdidas) Operaciones por Ajuste Niif;UTILIDAD OPERACIONAL;Ingresos No Operacionales;Gastos No Operacionales;Intereses Financieros;Otros Gastos No Operacionales;Ajustes No Operacionales Normas Internacionales;UTILIDAD ANTES DE IMPUESTOS Y AJUSTES X INFLACION;Impuesto De Renta Y Complementarios;Ganancia (pérdida) procedente de operaciones discontinuadas;GANANCIAS Y PERDIDAS;Depreciacion del Periodo;Amortizaciones
2020.00;educacion;830111206.00;20289.36;12765.50;7523.86;0.00;6205.71;806.89;2125.05;431.48;442.89;442.89;0.00;0.00;2113.63;723.30;0.00;1390.33;302.83;0.00
2019.00;educacion;830111206.00;25783.10;15472.64;10310.45;8569.70;0.00;77.29;1663.46;254.65;484.84;484.84;0.00;0.00;1433.27;562.41;0.00;870.86;303.83;0.00
2018.00;educacion;830111206.00;24595.00;14483.51;10111.48;8772.87;0.00;173.65;1164.96;0.00;0.00;0.00;0.00;0.00;1164.96;448.17;0.00;716.79;270.11;0.00
2017.00;educacion;830111206.00;23893.05;13526.69;10366.36;9162.81;0.00;230.81;972.73;0.00;0.00;0.00;0.00;0.00;972.73;427.89;0.00;544.84;264.82;0.00
2016.00;educacion;830111206.00;22513.41;12147.89;10365.52;9360.51;0.00;75.16;929.85;0.00;0.00;0.00;0.00;0.00;929.85;355.17;0.00;574.69;340.98;0.00
2015.00;educacion;830111206.00;19971.38;12366.94;7604.44;6502.06;0.00;0.00;1102.38;295.73;548.95;202.64;346.31;0.00;849.17;332.65;0.00;516.52;0.00;0.00
2014.00;educacion;830111206.00;18379.28;11650.23;6729.05;5616.63;0.00;0.00;1112.42;168.41;427.96;0.00;0.00;0.00;852.87;308.92;0.00;543.94;417.13;0.00
2013.00;educacion;830111206.00;16903.20;10590.54;6312.66;5206.70;0.00;0.00;1105.96;94.32;499.75;0.00;0.00;0.00;700.53;278.89;0.00;421.63;637.64;0.00
2012.00;educacion;830111206.00;15075.04;9523.59;5551.44;4583.07;0.00;0.00;968.37;168.81;527.00;0.00;0.00;0.00;610.18;234.00;0.00;376.18;559.48;0.00
2011.00;educacion;830111206.00;13298.58;8392.25;4906.33;4101.21;0.00;0.00;805.12;129.79;507.15;0.00;0.00;0.00;427.76;175.87;0.00;251.89;560.50;0.00
2010.00;educacion;830111206.00;11525.42;7990.75;3534.67;2838.74;0.00;0.00;695.93;92.58;546.18;0.00;0.00;0.00;242.33;146.05;0.00;96.28;405.25;1.54
2009.00;educacion;830111206.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2008.00;educacion;830111206.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2007.00;educacion;830111206.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2006.00;educacion;830111206.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
