BALANCE GENERAL;SECTOR;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020;CALZADO;800120681;208,30;1177,78;0,00;0,00;1386,09;146,09;12665,14;0,00;0,00;823,70;11841,43;0,00;0,00;2239,25;0,00;0,00;3296,84;5536,09;0,00;0,00;0,00;0,00;0,00;67150,74;67150,74;0,00;0,00;0,00;0,00;86060,44;6816,02;0,00;0,00;0,00;12440,84;0,00;936,66;936,66;203,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20397,49;106457,93;11692,02;30851,91;1222,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1222,53;4654,22;316,69;0,00;0,00;0,00;0,00;0,00;0,00;48737,38;17495,44;0,00;0,00;0,00;0,00;0,00;175,10;0,00;0,00;17670,54;66407,92;15617,13;7761,47;0,00;0,00;23378,59;4494,65;1177,23;0,00;0,00;0,00;10999,54;0,00;0,00;40050,01;106457,93
2019;CALZADO;800120681;0,00;1904,95;0,00;0,00;1904,95;216,27;20366,45;0,00;0,00;0,00;20366,45;0,00;0,00;1414,92;0,00;0,00;0,00;1414,92;0,00;0,00;0,00;0,00;0,00;55643,28;55643,28;0,00;0,00;0,00;0,00;79545,87;6816,02;0,00;0,00;0,00;12452,98;0,00;2025,32;2025,32;287,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21581,58;101127,45;33100,61;16456,88;0,00;0,00;0,00;0,00;0,00;287,48;0,00;0,00;0,00;287,48;5117,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54962,15;8987,15;0,00;0,00;0,00;0,00;0,00;174,86;0,00;0,00;9162,01;64124,16;15617,13;7761,47;0,00;0,00;23378,59;4494,65;842,29;0,00;0,00;0,00;8287,75;0,00;0,00;37003,29;101127,45
2018;CALZADO;800120681;0,00;566,02;0,00;0,00;566,02;224,08;18299,63;0,00;0,00;0,00;18299,63;0,00;0,00;1202,69;0,00;0,00;0,00;1202,69;0,00;0,00;0,00;0,00;0,00;51912,40;51912,40;0,00;0,00;0,00;0,00;72204,82;1964,47;0,00;0,00;0,00;9906,20;0,00;1937,63;1937,63;343,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14151,37;86356,19;28478,48;15658,76;0,00;0,00;0,00;0,00;0,00;270,66;31,15;0,00;41,81;343,62;3655,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48136,55;8820,08;0,00;0,00;0,00;0,00;0,00;240,34;0,00;0,00;9060,41;57196,96;15617,13;7761,47;0,00;0,00;23378,59;0,00;703,68;0,00;0,00;0,00;5076,96;0,00;0,00;29159,23;86356,19
2017;CALZADO;800120681;94,67;248,46;0,00;0,00;343,12;12,96;13328,07;0,00;0,00;0,00;13328,07;0,00;0,00;885,80;0,00;0,00;0,00;885,80;0,00;0,00;0,00;0,00;0,00;54367,26;54367,26;0,00;0,00;0,00;0,00;68937,22;1961,68;0,00;0,00;0,00;10054,00;0,00;1099,72;1099,72;323,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13438,82;82376,04;27069,64;16453,55;0,00;0,00;0,00;0,00;0,00;255,11;31,15;0,00;0,00;286,26;2710,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46520,43;7902,60;0,00;0,00;0,00;0,00;0,00;179,91;0,00;0,00;8082,50;54602,93;15617,13;7761,47;0,00;0,00;23378,59;0,00;601,45;0,00;0,00;0,00;3793,07;0,00;0,00;27773,11;82376,04
2016;CALZADO;800120681;0,00;513,58;0,00;0,00;513,58;0,00;12669,14;0,00;0,00;0,00;12669,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44830,47;44830,47;0,00;0,00;0,00;0,00;58013,19;0,00;0,00;0,00;0,00;11720,59;0,00;948,25;948,25;438,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13107,81;71121,00;18450,51;14855,11;0,00;0,00;0,00;0,00;0,00;195,15;31,15;0,00;0,00;226,31;2975,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36507,10;7653,60;0,00;0,00;0,00;0,00;0,00;209,43;0,00;0,00;7863,03;44370,13;15617,13;7761,47;0,00;0,00;23378,59;0,00;4543,43;0,00;0,00;0,00;1171,14;0,00;0,00;26750,88;71121,00
2015;CALZADO;800120681;342,81;806,77;98,29;0,00;1247,87;292,80;9389,59;0,00;0,00;400,24;8989,35;0,00;66,51;2415,32;318,32;0,00;1405,87;4206,01;6004,95;2327,46;11573,00;20039,43;0,00;726,96;40671,80;161,14;70,34;0,00;231,47;55639,30;0,00;0,00;0,00;0,00;6680,05;0,00;0,00;2830,65;0,00;0,00;0,00;0,00;0,00;2,45;0,00;3993,08;3993,08;13506,23;69145,53;14298,16;8335,61;3505,02;222,87;0,00;113,75;66,23;94,05;0,00;98,69;436,36;4536,98;3036,51;892,49;0,00;0,00;2018,92;0,00;2018,92;0,00;33118,66;7788,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7788,62;40907,28;15617,13;0,00;0,00;0,00;15617,13;7761,47;500,66;734,08;0,00;1230,67;1598,82;3993,08;0,00;28238,25;69145,53
2014;CALZADO;800120681;250,60;584,95;172,19;0,00;1007,74;2072,67;13053,61;0,00;0,00;450,66;12602,96;0,00;1484,47;3183,10;333,62;0,00;922,90;5924,08;5882,04;2150,87;11382,00;19000,02;0,00;694,37;39109,29;130,46;71,55;0,00;202,01;60918,74;0,00;0,00;0,00;0,00;5560,61;0,00;0,00;2861,76;0,00;0,00;0,00;0,00;0,00;2,45;0,00;3557,69;3557,69;11982,51;72901,26;15489,19;5949,95;3414,61;155,90;0,00;67,54;46,17;67,42;0,00;91,60;1552,73;5395,97;3019,34;777,21;0,00;0,00;1721,65;0,00;1721,65;0,00;32353,30;12934,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12934,88;45288,18;15617,13;0,00;0,00;0,00;15617,13;7761,47;388,72;734,08;0,00;1119,42;1598,82;3591,09;0,00;27613,08;72901,26
2013;CALZADO;800120681;125,18;510,09;107,44;0,00;742,71;2348,13;9353,05;0,00;0,00;286,53;9066,52;0,00;1139,24;1851,43;265,20;0,00;496,47;3752,33;5352,32;2323,30;9871,12;16053,04;0,00;614,24;34214,02;92,72;33,92;0,00;126,64;50250,35;0,00;0,00;0,00;0,00;4888,76;0,00;0,00;2892,87;0,00;0,00;0,00;0,00;0,00;6,17;0,00;3692,41;3692,41;11480,21;61730,55;17529,19;7144,36;2705,65;98,98;0,00;84,77;55,96;54,77;0,00;86,29;286,83;3373,24;2058,00;639,35;0,00;0,00;849,81;0,00;849,81;0,00;31593,93;2312,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2312,20;33906,13;15617,13;0,00;0,00;0,00;15617,13;7761,47;293,50;1106,56;0,00;952,19;1598,82;3692,41;0,00;27824,43;61730,55
2012;CALZADO;800120681;4,00;664,37;794,46;0,00;1462,82;69,57;9010,63;0,00;0,00;220,47;8790,16;0,00;1008,76;2021,57;259,93;0,00;269,70;3559,95;5731,34;1787,13;7010,49;11850,68;0,00;1203,06;27582,70;88,31;101,05;0,00;189,36;41654,56;1514,12;0,00;0,00;0,00;4952,65;0,00;0,00;2923,97;0,00;0,00;0,00;0,00;0,00;2,45;0,00;2171,32;2171,32;11564,51;53219,07;9709,47;5142,42;1646,21;154,17;0,00;205,90;44,79;100,40;0,00;67,85;193,07;2412,38;1822,04;546,15;0,00;0,00;195,37;0,00;195,37;0,00;19827,84;7072,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7072,92;26900,76;15617,13;0,00;0,00;0,00;15617,13;7761,47;227,42;1479,04;0,00;660,76;1598,82;2171,32;0,00;26318,31;53219,07
2011;CALZADO;800120681;4,74;980,05;279,29;0,00;1264,08;1626,22;7035,97;0,00;0,00;195,33;6840,64;0,00;801,76;2362,20;172,11;0,00;1421,77;4757,84;5307,94;2299,46;7192,96;7878,52;0,00;943,48;23622,36;114,29;226,15;0,00;340,44;38451,57;846,37;0,00;0,00;0,00;5115,24;0,00;0,00;2955,08;0,00;0,00;0,00;0,00;0,00;2,02;0,00;1982,20;1982,20;10900,91;49352,48;7666,73;2956,35;3346,60;125,00;0,00;213,25;52,87;78,46;0,00;51,16;146,79;4014,14;1507,27;410,65;406,00;0,00;657,68;0,00;657,68;0,00;17618,81;5439,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5439,56;23058,37;15617,13;0,00;0,00;0,00;15617,13;7761,47;177,07;1851,53;0,00;503,55;1598,82;1982,20;0,00;26294,11;49352,48
