BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;educacion;830096897.00;637.80;6740.39;0.00;0.00;7378.19;593.53;828.62;0.00;0.00;0.00;828.62;0.00;0.00;1005.25;0.00;0.00;0.00;1005.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9805.58;0.00;0.00;0.00;0.00;79561.34;0.00;0.00;0.00;17075.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96637.17;106442.75;0.00;644.17;15326.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15326.50;841.84;200.00;0.00;0.00;0.00;0.00;0.00;0.00;17012.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7758.20;0.00;7758.20;24770.71;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;79719.47;0.00;0.00;584.40;0.00;0.00;81672.04;106442.75
2019.00;educacion;830096897.00;0.00;11835.09;0.00;0.00;11835.09;0.00;17609.96;0.00;0.00;0.00;17609.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;29445.05;0.00;0.00;0.00;0.00;80349.86;0.00;0.00;0.00;0.00;0.00;843.28;0.00;0.00;843.28;0.00;0.00;0.00;81193.14;110638.19;0.00;17820.96;0.00;0.00;0.00;0.00;0.00;257.52;0.00;0.00;9132.82;9390.34;833.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28044.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28044.51;50.00;0.00;0.00;0.00;50.00;0.00;54.36;80983.28;0.00;0.00;1506.03;0.00;0.00;82593.68;110638.19
2018.00;educacion;830096897.00;0.00;8090.72;0.00;0.00;8090.72;0.00;18270.63;0.00;0.00;0.00;18270.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26361.35;0.00;0.00;0.00;0.00;81178.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81178.41;107539.76;0.00;7251.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7251.77;8467.36;10051.36;373.14;0.00;0.00;0.00;0.00;0.00;0.00;18891.87;26143.64;50.00;0.00;0.00;0.00;50.00;0.00;54.36;80983.28;0.00;0.00;308.48;0.00;0.00;81396.12;107539.76
2017.00;educacion;830096897.00;771.45;6161.84;0.00;0.00;6933.28;277.36;779.21;0.00;0.00;0.00;779.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7989.85;0.00;0.00;0.00;0.00;83232.51;0.00;0.00;0.00;18560.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;101792.91;109782.75;0.00;13747.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13747.72;13799.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13799.86;27547.57;50.00;0.00;0.00;0.00;50.00;0.00;54.36;80983.28;0.00;0.00;1147.53;0.00;0.00;82235.18;109782.75
2016.00;educacion;830096897.00;0.00;7317.87;0.00;0.00;7317.87;0.00;296.68;0.00;0.00;0.00;296.68;0.00;0.00;689.86;0.00;0.00;0.00;689.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8304.41;0.00;0.00;0.00;0.00;86271.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86271.25;94575.66;0.00;34683.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34683.15;0.00;0.00;17095.37;0.00;0.00;0.00;0.00;0.00;0.00;17095.37;51778.53;50.00;1263.82;0.00;0.00;1313.82;4.67;54.36;43660.93;0.00;0.00;2236.64;0.00;0.00;42797.13;94575.66
2015.00;educacion;830096897.00;799.08;381.58;3115.05;7.23;4302.95;260.28;6.15;0.00;0.00;0.00;6.15;1.00;1020.87;699.80;4.70;0.00;65.70;1792.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6361.46;0.00;0.00;0.00;0.00;26989.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4948.35;4948.35;31937.75;38299.20;0.00;333.47;994.66;291.60;0.00;0.00;2.16;59.27;0.00;1106.30;201.03;2655.02;804.79;2070.85;370.00;7521.73;17.82;0.00;17.82;0.00;13773.67;15761.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15761.96;29535.64;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;4.67;0.00;1366.05;1076.33;4948.35;0.00;8763.57;38299.20
2014.00;educacion;830096897.00;55.45;58.40;2543.14;6.29;2663.27;0.00;18.93;21.27;0.00;211.98;171.78;1.00;476.63;542.66;5.36;0.00;13.67;1039.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3530.81;250.91;0.00;0.00;0.00;26061.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4948.35;4948.35;31260.83;34791.64;18639.43;422.55;132.21;301.22;0.00;0.00;2.24;56.85;0.00;100.74;427.62;1020.88;866.28;1471.93;100.00;4873.06;0.00;0.00;0.00;0.00;27394.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27394.12;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;4.67;0.00;1076.33;0.00;4948.35;0.00;7397.52;34791.64
2013.00;educacion;830096897.00;45.14;1149.56;3620.07;6.11;4820.88;161.84;13.34;0.00;0.00;211.98;198.64;0.00;373.46;335.64;89.55;0.00;14.90;813.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.39;0.00;0.39;5598.01;150.00;0.00;0.00;0.00;25928.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4948.35;4948.35;31027.15;36625.17;0.00;508.45;110.66;282.53;813.23;0.00;2.23;53.06;0.00;94.33;423.57;1779.60;587.34;888.89;104.00;4452.16;3.75;26.00;29.76;0.00;8350.19;20614.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20614.37;28964.56;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;4.67;0.00;1025.76;313.66;4948.35;0.00;7660.61;36625.17
2012.00;educacion;830096897.00;7.43;1391.81;1094.19;5.98;2499.41;0.00;33.07;0.00;0.00;215.00;181.93;0.00;88.05;233.15;27.27;0.00;14.18;362.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.86;0.00;20.86;2700.99;311.84;0.00;0.00;0.00;25631.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4948.35;4948.35;30891.38;33592.37;20514.77;601.07;446.31;136.97;0.00;0.00;2.53;128.63;0.00;90.20;127.58;932.23;500.77;391.70;250.00;3799.52;10.78;0.32;11.10;0.00;27001.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27001.15;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;4.43;0.00;313.66;43.39;4948.35;0.00;6591.22;33592.37
2011.00;educacion;830096897.00;30.34;2.13;1272.52;366.16;1671.14;1782.77;3.04;0.00;0.00;15.00;11.96;0.00;289.19;36.91;15.65;0.00;38.22;379.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3821.92;0.00;0.00;0.00;0.00;27107.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4948.35;4948.35;32056.14;35878.06;235.11;619.35;558.56;72.23;87.02;0.00;1.92;120.21;0.00;94.74;485.27;1419.94;73.63;331.39;50.00;0.00;3453.14;0.00;3453.14;0.00;6182.55;20389.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20389.01;26571.56;50.00;0.00;0.00;0.00;50.00;1263.82;1424.74;4.43;0.00;1615.16;0.00;4948.35;0.00;9306.50;35878.06
2010.00;educacion;830096897.00;4.58;144.93;1511.19;110.27;1770.97;2076.55;17.71;0.00;0.00;15.00;2.71;0.00;211.44;28.89;0.10;0.00;9.18;249.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4099.85;0.00;0.00;0.00;0.00;24843.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28407.01;28407.01;53250.29;57350.13;0.00;219.45;506.62;14.52;87.02;0.00;1.66;97.50;0.00;73.89;401.79;1183.01;35.85;353.96;50.00;0.00;2456.20;0.00;2456.20;0.00;4298.47;21229.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21229.69;25528.16;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;4.67;0.00;2042.12;0.00;28407.01;0.00;31821.97;57350.13
2009.00;educacion;830096897.00;0.00;291.03;16.48;521.49;829.00;0.00;19.16;0.00;0.00;15.00;4.16;0.00;228.62;55.08;6.15;0.00;0.00;289.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1123.02;0.00;0.00;0.00;0.00;22313.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3304.07;3304.07;25617.68;26740.70;0.00;372.17;320.20;11.81;87.02;0.00;1.58;232.46;0.00;99.99;355.77;1108.84;30.19;166.71;71.70;0.00;1491.72;0.00;1491.72;0.00;3241.32;17964.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17964.99;21206.31;50.00;0.00;0.00;0.00;50.00;1263.82;54.36;4.67;0.00;857.47;0.00;3304.07;0.00;5534.39;26740.70
2008.00;educacion;830096897.00;400.82;0.00;714.74;219.81;1335.38;0.00;4.32;0.00;0.00;0.00;4.32;0.00;128.22;15.67;2.00;0.00;23.34;169.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;55.35;0.00;0.00;55.35;1564.28;0.00;0.00;0.00;0.00;15407.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15407.75;16972.03;177.06;179.77;120.82;14.49;0.00;0.00;0.00;111.90;0.00;43.20;335.87;626.28;35.55;182.05;112.77;0.00;1075.36;0.00;1075.36;0.00;2388.82;12390.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12390.89;14779.71;50.00;0.00;0.00;0.00;50.00;1263.82;45.08;4.67;0.00;828.75;0.00;0.00;0.00;2192.32;16972.03
2007.00;educacion;830096897.00;0.00;0.00;62.04;264.25;326.29;0.00;5.16;0.00;0.00;0.00;5.16;0.00;190.29;16.05;0.00;0.00;23.55;229.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;120.63;0.00;0.00;120.63;681.97;0.00;0.00;0.00;0.00;14503.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14503.22;15185.20;51.67;265.12;78.56;25.03;1309.37;0.00;0.00;47.73;0.00;36.95;444.91;1942.54;23.25;123.68;3.61;0.00;1062.61;0.00;1062.61;0.00;3472.48;11652.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11652.97;15125.45;10.00;0.00;0.00;0.00;10.00;0.00;0.00;4.67;0.00;7.86;37.22;0.00;0.00;59.75;15185.20
2006.00;educacion;830096897.00;0.00;0.00;40.71;108.66;149.37;0.00;2.30;0.00;0.00;0.00;2.30;38.04;101.34;11.66;2.30;0.00;21.20;174.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70.39;0.00;0.00;70.39;396.59;0.00;0.00;0.00;0.00;14566.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14566.98;14963.57;11224.82;397.81;128.60;6.29;1066.65;0.00;0.00;51.73;0.00;39.36;289.49;1582.12;16.65;87.56;10.80;0.00;1591.33;0.60;1591.93;0.00;14911.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14911.68;10.00;0.00;0.00;0.00;10.00;0.00;0.00;4.67;0.00;20.05;17.17;0.00;0.00;51.89;14963.57
