BALANCE GENERAL;sector;NIT;Caja;Bancos;Cuentas De Ahorro;Fondos;SUBTOTAL DISPONIBLE;INVERSIONES CP;Clientes;Cuentas Corrientes Comerciales;Deudas De Difícil Cobro;Provisiones (db);TOTAL DEUDORES COMERCIALES;Cuentas Por Cobrar A Socios y Accionistas;Anticipos y Avances;Anticipo De Imptos. y Contrib.O Saldos A Favor;Cuentas Por Cobrar a Trabajadores;Activos Biológicos CP;Deudores Varios / Otros Activos No Financieros;TOTAL OTROS DEUDORES;Materias Primas;Productos En Proceso;Productos Terminados;M/Cías No Fabricadas Por La Emp;Materiales, Repuestos y Accesorios;Otros Inventarios y Provisiones;SUBTOTAL INVENTARIOS;Gastos Pagados Por Anticipado;Cargos Diferidos;Amortización Acumulada y Otros;SUBTOTAL DIFERIDO;TOTAL ACTIVO CORRIENTE;Inversiones LP;Activos biológicos no corrientes;CxC comerciales y otras CxC no corrientes;Subtotal Deudores A Largo Plazo;Propiedades Planta Y Equipo;Plusvalía;Activos intangibles distintos de la plusvalía;Subtotal Intangibles;Subtotal Diferidos;Inventarios no corrientes;Activos por impuestos corrientes, no corriente;Otros activos no financieros no corrientes;Activos LP pignorados como garantía para Vender;Subtotal Otros Activos;De Inversiones Y Otros;De Propiedades Planta Y Equipo;Subtotal Valorizaciones;TOTAL ACTIVO NO CORRIENTE;TOTAL ACTIVO;Obligaciones Financieras;Proveedores CP;Costos y Gastos Por Pagar;Retención En La Fuente;Deudas Con Accionistas O Socios;Impuesto A Las Ventas Retenido;Impuesto De Industria y Comercio Retenido;Provisiones, Retenciones y Aportes de Nómina;Otras provisiones corrientes;Acreedores;Otras Cuenta Por Pagar;SUBTOTAL CUENTAS POR PAGAR;IMPUESTOS GRAVAMENES Y TASAS;OBLIGACIONES LABORALES;SUBTOTAL PASIVOS ESTIMAD. Y PROVIS.;DIFERIDOS;Anticipos y Avances Recibidos;Otros;SUBTOTAL OTROS PASIVOS;SUBTOTAL BONOS Y PAPELES COMERCIA.;TOTAL PASIVO CORRIENTE;Obligaciones Financieras;Proveedores LP;Subtotal Cuentas Por Pagar;Impuestos Gravámenes y Tasas;Obligaciones Laborales;Subtotal Pasivos Estimad. y Provis.;Subtotal Diferidos;Subtotal Otros Pasivos;Subtotal Bonos y Papeles Comercia.;TOTAL PASIVO NO CORRIENTE;TOTAL PASIVO;Capital Suscrito y Pagado;Prima de emisión;Acciones propias en cartera;Aportes Sociales y Otros;SUBTOTAL CAPITAL SOCIAL;SUBTOTAL SUPERAVIT DE CAPITAL;RESERVAS;REVALORIZACION DEL PATRIMONIO;DIVIDEN. O PARTC. DECRET. EN ACC.O CUOTAS;RESULTADOS DEL EJERCICIO;RESULTADOS DE EJERCICIOS ANTERIORES;SUPERAVIT POR VALORIZACIONES;INVERSIÓN SUPLEMENTARIA AL CAPITAL Y AJUSTES AÑOS ANTERIORES;TOTAL PATRIMONIO;TOTAL PASIVO Y PATRIMONIO
2020.00;educacion;860058553.00;13.00;5667.93;0.00;0.00;5680.93;0.00;678.43;0.00;0.00;18.94;659.49;0.00;0.00;0.00;0.00;0.00;289.86;289.86;0.00;0.00;0.00;0.00;0.00;11.37;11.37;0.00;0.00;0.00;0.00;6641.66;0.00;0.00;1233.76;1233.76;23256.06;0.00;0.00;0.00;0.00;0.00;1398.27;510.48;0.00;1908.76;0.00;0.00;0.00;26398.57;33040.23;892.91;1332.12;265.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;265.06;1059.68;1186.38;40.22;0.00;0.00;643.18;643.18;0.00;5419.55;149.46;0.00;0.00;0.00;0.00;0.00;975.08;7729.74;0.00;8854.28;14273.83;527.00;0.00;0.00;0.00;527.00;0.00;263.50;0.00;0.00;0.00;17975.90;0.00;0.00;18766.40;33040.23
2019.00;educacion;860058553.00;0.00;7118.38;0.00;0.00;7118.38;0.00;1567.05;0.00;0.00;0.00;1567.05;0.00;0.00;1252.39;0.00;0.00;0.00;1252.39;0.00;0.00;0.00;0.00;0.00;12.40;12.40;0.00;0.00;0.00;0.00;9950.22;510.48;0.00;0.00;0.00;24081.21;0.00;0.00;0.00;0.00;0.00;0.00;1014.21;0.00;1014.21;0.00;0.00;0.00;25605.90;35556.12;1209.40;3044.80;0.00;0.00;0.00;0.00;0.00;2359.04;51.25;0.00;7698.22;10108.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14362.70;1042.36;0.00;0.00;2587.40;0.00;0.00;0.00;851.82;0.00;4481.59;18844.29;527.00;0.00;0.00;0.00;527.00;0.00;263.50;0.00;0.00;0.00;15921.33;0.00;0.00;16711.83;35556.12
2018.00;educacion;860058553.00;0.00;5464.18;0.00;0.00;5464.18;0.00;1445.29;0.00;0.00;0.00;1445.29;0.00;0.00;1195.39;0.00;0.00;0.00;1195.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8104.86;510.48;0.00;0.00;0.00;24672.28;0.00;0.00;0.00;0.00;0.00;0.00;969.37;0.00;969.37;0.00;0.00;0.00;26152.13;34256.98;3463.81;3272.40;0.00;0.00;0.00;0.00;0.00;2176.77;58.59;0.00;7571.98;9807.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16543.55;4085.22;0.00;0.00;0.00;0.00;0.00;0.00;719.01;0.00;4804.23;21347.79;527.00;0.00;0.00;0.00;527.00;0.00;263.50;0.00;0.00;0.00;12118.70;0.00;0.00;12909.20;34256.98
2017.00;educacion;860058553.00;36.66;2864.34;0.00;0.00;2901.00;0.00;2290.42;0.00;0.00;0.00;2290.42;0.00;0.00;1105.24;0.00;0.00;0.00;1105.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6296.67;0.00;0.00;0.00;0.00;22804.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;510.48;510.48;0.00;0.00;0.00;23314.88;29611.55;1817.29;5302.25;0.00;0.00;0.00;0.00;0.00;1869.43;0.00;0.00;0.00;1869.43;1963.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10952.61;7549.24;0.00;0.00;0.00;0.00;0.00;659.62;0.00;0.00;8208.86;19161.47;527.00;0.00;0.00;0.00;527.00;0.00;119.73;0.00;0.00;0.00;9803.35;0.00;0.00;10450.07;29611.55
2016.00;educacion;860058553.00;0.00;4152.71;0.00;0.00;4152.71;0.00;1794.44;0.00;0.00;0.00;1794.44;0.00;0.00;751.39;0.00;0.00;0.00;751.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6698.55;510.48;0.00;0.00;0.00;22456.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22966.77;29665.32;0.00;3163.17;0.00;0.00;0.00;0.00;0.00;1712.72;0.00;0.00;0.00;1712.72;1746.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6622.18;10967.80;0.00;0.00;0.00;0.00;0.00;526.08;3984.70;0.00;15478.58;22100.75;527.00;0.00;0.00;0.00;527.00;0.00;119.73;0.00;0.00;0.00;6917.84;0.00;0.00;7564.57;29665.32
2015.00;educacion;860058553.00;10.79;1687.90;198.52;0.00;1897.20;510.48;769.21;0.00;0.00;18.33;750.89;0.00;86.68;429.49;20.12;0.00;2253.73;2790.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5948.59;0.00;0.00;0.00;0.00;13414.40;0.00;0.00;1030.62;60.76;0.00;0.00;0.00;0.00;0.00;0.00;4396.89;4396.89;18902.67;24851.26;700.00;234.81;791.98;117.27;0.00;0.00;3.24;200.43;0.00;88.53;138.30;1339.74;583.63;1134.45;0.00;2965.41;0.00;318.88;318.88;0.00;7276.92;11464.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11464.51;18741.43;527.00;0.00;0.00;0.00;527.00;4.26;119.73;9.37;0.00;1028.72;23.87;4396.89;0.00;6109.83;24851.26
2014.00;educacion;860058553.00;18.25;269.69;1159.44;0.00;1447.38;510.48;643.42;0.00;0.00;10.70;632.72;19.30;24.52;308.57;9.10;0.00;2209.93;2571.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.60;0.00;0.00;63.60;5225.59;0.00;0.00;0.00;0.00;10307.47;0.00;0.00;605.71;0.00;0.00;0.00;0.00;0.00;0.00;4396.89;0.00;4396.89;15310.06;20535.65;0.00;69.52;390.87;127.26;0.00;0.00;2.04;182.77;0.00;282.62;239.04;1224.59;462.44;986.69;0.00;2627.69;0.00;98.95;98.95;0.00;5469.88;9231.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9231.62;14701.50;103.00;0.00;0.00;0.00;103.00;4.27;119.73;436.41;0.00;773.87;0.00;4396.89;0.00;5834.15;20535.65
2013.00;educacion;860058553.00;41.76;215.59;607.11;0.00;864.45;2596.27;711.46;0.00;0.00;48.91;662.55;0.00;25.32;126.45;0.10;0.00;126.23;278.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54.47;0.00;0.00;54.47;4455.83;0.00;0.00;0.00;0.00;9068.84;0.00;0.00;716.69;0.00;0.00;0.00;0.00;0.00;0.00;3390.33;0.00;3390.33;13175.86;17631.69;0.00;73.29;166.05;70.94;0.00;0.00;4.06;169.51;0.00;275.46;242.00;928.01;232.56;837.13;0.00;1997.09;0.00;12.21;12.21;0.00;4080.30;9089.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9089.93;13170.22;103.00;0.00;0.00;0.00;103.00;0.00;115.49;436.41;0.00;416.23;0.00;3390.34;0.00;4461.47;17631.69
2012.00;educacion;860058553.00;38.84;425.59;320.12;0.00;784.54;2418.29;561.78;0.00;0.00;57.70;504.09;0.00;77.64;119.43;2.23;0.00;135.17;334.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;48.70;81.14;0.00;129.84;4171.22;0.00;0.00;0.00;0.00;9385.68;0.00;0.00;38.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3390.33;3390.33;12814.08;16985.30;0.00;75.30;242.32;37.44;0.00;0.00;2.46;284.01;0.00;291.82;226.57;1084.62;169.18;771.98;0.00;1828.84;0.00;69.50;69.50;0.00;3999.44;8765.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8765.21;12764.65;103.00;0.00;0.00;0.00;103.00;0.00;115.49;436.41;0.00;175.42;0.00;3390.33;0.00;4220.65;16985.30
2011.00;educacion;860058553.00;14.31;499.26;16.68;0.00;530.25;3302.47;557.07;0.00;0.00;90.75;466.32;0.00;2357.83;151.00;2.62;0.00;517.20;3028.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.95;129.66;0.00;167.61;7495.29;0.00;0.00;0.00;0.00;3677.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3390.33;3390.33;7067.64;14562.94;334.77;62.72;124.98;38.79;0.00;0.00;2.52;259.89;0.00;402.23;327.09;1155.49;288.88;658.07;0.00;1647.89;0.00;194.50;194.50;0.00;4342.32;5820.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5820.00;10162.32;103.00;0.00;0.00;0.00;103.00;0.00;115.49;436.41;0.00;355.38;0.00;3390.33;0.00;4400.62;14562.94
